num,1,2,3,4,label
1137,0.0045,-0.0015,-0.0083,0.0007,1
1138,0.0082,-0.0015,-0.0091,-0.0008,1
1139,0.0052,-0.0008,-0.0091,0,1
1140,0.0045,0,-0.0075,-0.0008,1
1141,0.003,-0.0008,-0.0015,0,1
1142,0.0007,0.0007,-0.0008,-0.0015,1
1143,0.003,-0.0008,-0.003,-0.003,1
1144,0.0022,-0.0015,-0.003,-0.0023,1
1145,-0.0015,-0.0015,-0.0046,-0.0015,1
1146,-0.0015,-0.0015,-0.0046,-0.003,1
1147,-0.0008,-0.0015,-0.0038,-0.0023,1
1148,-0.003,-0.0015,-0.0008,0,1
1149,-0.003,-0.0015,0.0015,0.0015,1
1150,-0.0015,-0.0008,0,0.0007,1
1151,-0.0008,-0.0008,-0.0008,-0.0008,1
1152,0.0022,-0.0015,-0.003,-0.0015,1
1153,0.0067,0.0007,-0.003,-0.0015,1
1154,0.0082,0,-0.003,-0.003,1
1155,0.0097,0.0007,-0.003,-0.0023,1
1156,0.0105,0.0007,-0.003,-0.0008,1
1157,0.0067,0.0015,0.0045,0.0007,1
1158,0.0037,0.0015,0.012,0.0007,1
1159,0,0.0007,0.0127,-0.0008,1
1160,-0.003,0.0007,0.012,-0.0008,1
1161,-0.003,-0.0008,0.0112,-0.0008,1
1162,-0.0015,0,0.012,-0.0008,1
1163,-0.0008,0.0007,0.006,0.0015,1
1164,-0.0008,0.0007,0.003,0,1
1165,-0.0015,0,0.0067,0.0015,1
1166,-0.0038,-0.0008,0.0037,0.0022,1
1167,-0.0046,-0.0008,-0.0015,0.0015,1
1168,-0.0023,0,-0.003,0.0015,1
1169,0.0015,0,-0.0038,0,1
1170,0.0052,0.0007,-0.0068,-0.0015,1
1171,0.0075,0.0007,-0.0128,-0.0023,1
1172,0.0045,0.0007,-0.0165,-0.0046,1
1173,0.0022,-0.0008,-0.0143,-0.003,1
1174,-0.0015,-0.0008,-0.0053,-0.0015,1
1175,-0.0053,-0.0008,-0.003,-0.0008,1
1176,-0.006,0,-0.0068,0,1
1177,-0.0098,0.0007,-0.0113,-0.0008,1
1178,-0.0091,0.0007,-0.0128,-0.0015,1
1179,-0.0068,0.0007,-0.0113,-0.0015,1
1180,-0.0053,0,-0.0068,-0.0015,1
1181,-0.0015,0.0007,-0.003,-0.0008,1
1182,-0.0008,0,0.0007,0,1
1183,-0.0023,-0.0008,0.0075,0.0007,1
1184,-0.0008,-0.0008,0.012,-0.0008,1
1185,0.0015,0.0007,0.012,-0.0008,1
1186,0.0052,0.0037,0.0075,-0.0008,1
1187,0.0105,0.003,0.0082,-0.0015,1
1188,0.0127,0.0015,0.0097,-0.0015,1
1189,0.0157,0,0.0112,-0.0015,1
1190,0.0165,-0.0008,0.0142,-0.0008,1
1191,0.0157,-0.0015,0.015,0,1
1192,0.0112,-0.0015,0.0165,0,1
1193,0.0067,-0.0015,0.0157,-0.0008,1
1194,0.0022,-0.0015,0.0112,0.0007,1
1195,-0.0008,-0.0015,0.0112,0.0015,1
1196,-0.0008,-0.0008,0.012,0.0007,1
1197,-0.0015,0,0.009,0.0007,1
1211,-0.012,-0.0008,-0.0068,0,1
1212,-0.0091,-0.0008,-0.0008,-0.0008,1
1213,-0.003,0.0007,0.0045,-0.0015,1
1214,-0.0046,-0.0008,0.0067,0.0015,1
1215,-0.0046,-0.0038,0.015,0,1
1216,0.0007,-0.0053,0.024,-0.0015,1
1217,0.0067,-0.006,0.0277,-0.0015,1
1218,0.012,-0.0046,0.0292,-0.0015,1
1219,0.0157,-0.003,0.0255,-0.0008,1
1220,0.018,-0.0008,0.0187,-0.0008,1
1221,0.0127,0.0015,0.012,-0.0015,1
1222,0.009,0.003,0.006,-0.0015,1
1223,0.0082,0.003,0.0022,0.0007,1
1224,0.0045,0.003,-0.0008,0.0007,1
1225,-0.0008,0.0022,-0.0015,0,1
1226,-0.0046,0.0022,-0.0023,0.0015,1
1227,-0.0046,0.0015,-0.0046,0.0007,1
1228,-0.0068,0.0015,-0.0083,0.0007,1
1229,-0.0053,0.0007,-0.0113,0.0015,1
1230,-0.0038,-0.0008,-0.0128,0.0015,1
1231,-0.0083,-0.003,-0.012,0.0007,1
1232,-0.006,-0.003,-0.0083,0.0007,1
1233,-0.006,-0.0015,-0.0083,0.0015,1
1234,-0.0068,-0.0015,-0.0098,-0.0008,1
1235,-0.0046,-0.0015,-0.0091,-0.0008,1
1236,-0.003,0,-0.0105,-0.0008,1
1237,0.0007,0.0007,-0.0091,-0.0015,1
1238,0.0015,0.0015,-0.0083,-0.0015,1
1239,0.003,0.0015,-0.0083,-0.0046,1
1240,0.0007,0,-0.003,-0.003,1
1241,-0.0008,-0.0008,0,-0.0015,1
1242,0.0022,0.0007,0.0022,-0.0015,1
1243,0.0022,-0.0008,0.0067,-0.0008,1
1244,0.003,0,0.0105,0,1
1245,0.0052,0.0015,0.0127,0,1
1246,0.0052,0.0007,0.0127,0,1
1247,0.0052,0,0.009,0.0007,1
1248,0.0045,0,0.0097,0.0007,1
1249,0.0007,-0.0008,0.0127,0,1
1250,-0.0015,-0.0008,0.0157,-0.0015,1
1251,-0.0008,0.0015,0.0142,0,1
1252,0.003,0.0007,0.0082,-0.0008,1
1253,0.0037,-0.0008,0.0052,-0.0015,1
1254,0.003,0.0007,-0.0068,-0.0015,1
1255,0.0022,0.0007,-0.015,-0.0015,1
1256,0.003,-0.0008,-0.0128,-0.0015,1
1257,0.0045,0.0007,-0.0098,-0.0008,1
1258,0.003,0.0007,-0.0046,0.0007,1
1259,0.003,-0.0008,-0.0053,0.0015,1
1260,0.0015,-0.0015,-0.0075,0.0007,1
1261,0.0022,-0.003,-0.0068,0.0007,1
1262,-0.0008,-0.0046,-0.003,0,1
1263,-0.003,-0.0038,0.0022,0.0007,1
1264,-0.006,-0.0038,0.0045,0,1
1265,-0.0105,-0.0023,0.006,0.0007,1
1266,-0.0128,-0.0023,0.003,0.0007,1
1267,-0.0173,-0.0023,-0.0068,-0.0008,1
1268,-0.0195,-0.0015,-0.0173,0,1
1269,-0.015,-0.0015,-0.0263,-0.003,1
1270,-0.0143,-0.0015,-0.0323,-0.0038,1
3657,0.0015,-0.0015,0.003,0.0015,1
3658,-0.0015,-0.0008,0.0045,0.0007,1
3659,-0.0046,0.0007,0.0045,-0.0015,1
3660,-0.0038,0,0.0082,-0.0008,1
3661,-0.0053,-0.0015,0.0157,0.0015,1
3662,-0.0091,-0.003,0.021,0.003,1
3663,-0.0098,-0.0046,0.018,0.003,1
3664,-0.0091,-0.0015,0.0105,0.0022,1
3665,-0.0046,0.0007,0.0007,-0.0008,1
3666,-0.0008,0.0015,-0.0083,-0.003,1
3667,0.003,0.0022,-0.015,-0.003,1
3668,0.0082,0.0037,-0.0203,-0.0038,1
3669,0.0097,0.0052,-0.0203,-0.003,1
3670,0.0105,0.0037,-0.0165,-0.003,1
3671,0.006,0.003,-0.0091,-0.0008,1
3672,0.0052,0.0007,-0.0038,-0.0008,1
3673,0.006,-0.0015,-0.0008,-0.0015,1
3674,0.0052,0.0007,0.003,0.0015,1
3675,0.0015,0.0007,0.0067,0.0007,1
3676,-0.003,-0.0008,0.0082,0.0015,1
3677,-0.0046,-0.0038,0.0067,0.003,1
3678,-0.0083,-0.0068,0.012,0.0045,1
3679,-0.0091,-0.0068,0.015,0.0052,1
3680,-0.0091,-0.0083,0.0112,0.0015,1
3681,-0.0075,-0.0068,0.0052,0.0007,1
3682,-0.0023,-0.0053,-0.0015,-0.0008,1
3683,0,-0.0015,-0.0068,-0.003,1
3692,-0.0015,-0.0023,0.0075,0.0022,2
3693,-0.0038,0,0.012,0.0022,2
3694,-0.0053,0.0007,0.0135,0.0007,2
3695,-0.0075,-0.0008,0.0202,0.0007,2
3696,-0.0075,-0.0015,0.0202,0.0015,2
3697,-0.006,-0.0015,0.0142,0,2
3698,-0.003,0,0.006,-0.0015,2
3703,0.0082,0,-0.0173,-0.003,2
3704,0.0075,-0.003,-0.0105,-0.0008,2
3705,0.0082,-0.003,-0.006,0,2
3706,0.003,-0.0015,-0.003,-0.0008,2
3707,0.0022,-0.0023,0.0037,0.0007,2
3708,0.0015,-0.0015,0.0067,0.003,2
3709,-0.003,-0.0015,0.0067,0.0022,2
3710,-0.003,-0.0008,0.0105,0.0015,2
3711,-0.0038,-0.0015,0.0157,0.0022,2
3712,-0.0083,-0.003,0.0195,0.003,2
3713,-0.0105,-0.0015,0.0195,0.0007,2
3714,-0.006,-0.003,0.0097,-0.0015,2
3715,-0.0015,-0.0023,0.0015,-0.003,2
3716,0.0015,-0.0008,-0.0083,-0.0038,2
3717,0.0037,0.0007,-0.0165,-0.003,2
3936,0.0127,0.0022,-0.0188,-0.0023,2
3937,0.0105,0.0007,-0.0105,0.0007,2
3938,0.0067,-0.0008,-0.0038,0.0007,2
3939,0.003,0.0007,-0.0008,0.0015,2
3940,0.0007,-0.0015,0.003,0.003,2
3941,-0.0015,-0.0023,0.0045,0.003,2
3942,-0.003,-0.0023,0.0082,0.0022,2
3943,-0.0053,-0.003,0.0097,0.0015,2
3944,-0.0083,-0.0023,0.0157,0.003,2
3945,-0.0105,-0.0046,0.0232,0.0015,2
3946,-0.0135,-0.0053,0.0165,-0.0008,2
3947,-0.0105,-0.0015,0.0105,-0.0008,2
3948,-0.0046,0.0007,0.0015,-0.0015,2
3949,0,0.003,-0.0075,-0.0046,2
3950,0.0052,0.0037,-0.0158,-0.0053,2
3951,0.009,0.0045,-0.024,-0.006,2
3952,0.009,0.0052,-0.0256,-0.006,2
3953,0.0127,0.003,-0.0203,-0.0053,2
3954,0.009,0.0015,-0.0113,-0.003,2
3955,0.0022,-0.0015,-0.0046,-0.0015,2
3956,0.0007,-0.003,0.0007,-0.0008,2
3957,-0.0008,-0.0015,0.0067,0,2
3958,-0.0015,-0.0023,0.009,0.0015,2
3959,-0.0046,-0.0015,0.009,0.0015,2
3960,-0.0046,0.0007,0.0105,0.003,2
3961,-0.0083,0.0015,0.021,0.0045,2
3962,-0.0128,-0.0023,0.0262,0.0037,2
3963,-0.0113,-0.003,0.0195,0.0015,2
3964,-0.0083,-0.0008,0.009,-0.0015,2
3965,-0.003,0.0007,-0.0008,-0.003,2
3966,0.0007,0.0015,-0.0091,-0.0038,2
3967,0.006,0.0022,-0.0181,-0.0046,2
3968,0.0097,0.0052,-0.0263,-0.0068,2
3969,0.0135,0.0052,-0.0248,-0.0046,2
3970,0.0112,0.003,-0.0158,-0.003,2
3971,0.0052,0.0015,-0.006,0,2
3972,0.0022,-0.0015,-0.0023,0.0015,2
3973,-0.003,-0.0015,0,0.0015,2
3974,-0.003,-0.0008,0.003,0.0045,2
3975,-0.006,-0.0015,0.0067,0.0045,2
3976,-0.0075,0,0.0097,0.0037,2
3977,-0.0075,-0.0023,0.0105,0.0045,2
3989,0.003,-0.0008,-0.0023,-0.0008,2
3990,0.0022,0,0.0015,0.0015,2
3991,-0.0008,0.0007,0.003,0.0007,2
3992,0,-0.0008,0.0067,0.0022,2
3993,-0.003,-0.0015,0.0097,0.0022,2
3994,-0.0068,-0.0023,0.0165,0.003,2
3995,-0.0098,-0.0053,0.0232,0.0037,2
3996,-0.0091,-0.0046,0.0187,0.0007,2
3997,-0.0053,-0.0023,0.0105,0.0007,2
3998,-0.0008,-0.0015,0.0015,-0.0008,2
3999,0.0022,0.0007,-0.0046,-0.0008,2
4000,0.0067,0.0015,-0.0128,-0.003,2
4019,0.0105,0.0052,-0.021,-0.0046,1
4020,0.0082,0.003,-0.0135,-0.003,1
4021,0.006,0,-0.0046,-0.0023,1
4022,0.0015,-0.0008,-0.0008,-0.0008,1
4023,-0.0008,-0.0008,0.003,-0.0008,1
4024,-0.0015,-0.0023,0.0067,0,1
4025,-0.0008,-0.0023,0.012,0.0015,1
4026,-0.003,-0.003,0.012,0.0015,1
4027,-0.006,-0.003,0.0127,0.0015,1
4028,-0.0068,-0.0046,0.0232,0.0022,1
4029,-0.0105,-0.0038,0.0202,0.0015,1
4030,-0.0083,-0.0038,0.012,0.0007,1
4031,-0.0046,-0.0008,0.003,-0.0015,1
4032,0.003,0.0015,-0.0053,-0.0015,1
4033,0.0082,0.0007,-0.012,-0.003,1
4034,0.0105,0.0022,-0.0225,-0.0053,1
4035,0.0142,0.0022,-0.027,-0.006,1
4036,0.0105,0.0015,-0.0218,-0.003,1
4037,0.006,0.0007,-0.0105,-0.0008,1
4038,0.003,0,-0.003,-0.0008,1
4039,0,-0.0015,-0.0015,-0.0008,1
4040,-0.0015,-0.0023,0.003,0,1
4041,-0.0023,-0.0008,0.0052,0.0022,1
4042,-0.0038,-0.0015,0.0097,0.0015,1
4043,-0.0053,-0.0023,0.012,0.003,1
4044,-0.0053,-0.0023,0.0165,0.0045,1
4045,-0.0091,-0.0015,0.0217,0.0045,1
4046,-0.0105,-0.003,0.018,0.0037,1
4047,-0.0068,-0.003,0.0105,0.0022,1
4048,-0.0046,-0.0008,0.0007,0,1
4049,0.0015,0,-0.006,-0.003,1
4050,0.0067,0.0015,-0.0165,-0.0038,1
4051,0.0105,0.0052,-0.0248,-0.0053,1
4052,0.0135,0.0052,-0.021,-0.0053,1
4053,0.0105,0.006,-0.0158,-0.003,1
4054,0.0075,0.0037,-0.0083,-0.003,1
4055,0.003,0.0015,-0.0046,-0.0008,1
4056,0.0007,0.0015,-0.0008,0,1
4057,-0.003,-0.0015,0.0052,-0.0008,1
4058,-0.0046,-0.0023,0.0045,0.0007,1
4059,-0.0038,-0.0023,0.0052,0.0015,1
4060,-0.0046,-0.0038,0.009,0.0007,1
4061,-0.0053,-0.0083,0.0142,0,1
4062,-0.0083,-0.0091,0.0195,0.0015,1
4063,-0.0083,-0.0075,0.0142,0.0015,1
4064,-0.0053,-0.006,0.0067,0.0007,1
4065,0,-0.0015,-0.0008,-0.0015,1
4066,0.0052,0.0015,-0.0083,-0.003,1
4067,0.0082,0.0045,-0.0143,-0.003,1
4068,0.0127,0.0067,-0.0203,-0.0046,1
4069,0.012,0.006,-0.0203,-0.003,1
4070,0.0097,0.0052,-0.0105,-0.0023,1
4071,0.0052,0.0015,-0.0023,-0.0015,1
4072,-0.0008,0.0007,-0.0015,-0.0008,1
4073,-0.0008,0.0007,0,0,1
4074,-0.003,-0.0015,0.0037,0.0015,1
4075,-0.0015,-0.0008,0.0082,0.0015,1
4076,-0.0015,-0.0008,0.009,0.0022,1
4077,-0.0053,-0.0008,0.0127,0.0045,1
4078,-0.0083,0,0.021,0.0045,1
4079,-0.012,-0.0008,0.018,0.003,1
4080,-0.0091,-0.0008,0.0127,0.0015,1
4081,-0.0053,0.0007,0.0052,0,1
4082,-0.0023,0.0015,-0.003,-0.003,1
4083,0.003,0.0037,-0.0128,-0.0046,1
4084,0.0105,0.003,-0.0225,-0.0046,1
4085,0.0127,0.003,-0.024,-0.0038,1
4086,0.0127,0.003,-0.0195,-0.003,1
4087,0.0105,-0.0015,-0.012,-0.0008,1
4088,0.0052,-0.003,-0.0038,0.0015,1
4089,0.0022,-0.0023,0.0007,0.0015,1
4090,-0.0015,-0.0023,0.0015,0.0022,1
4091,-0.003,-0.003,0.0037,0.0015,1
4092,-0.0015,-0.0046,0.0067,0.0007,1
4093,-0.0053,-0.0046,0.0097,0.0022,1
4094,-0.0068,-0.0038,0.018,0.0022,1
4095,-0.0098,-0.0053,0.0232,0.0015,1
4096,-0.0091,-0.0046,0.0187,0.0015,1
4097,-0.0046,-0.0023,0.0105,0.0007,1
4098,-0.0008,-0.0015,0.0007,-0.0015,1
4099,0.003,0.0007,-0.0083,-0.0038,1
4100,0.006,0.0022,-0.0165,-0.0046,1
4101,0.0105,0.003,-0.0248,-0.0053,1
4102,0.0112,0.003,-0.0233,-0.0046,1
4103,0.0075,0.0015,-0.0158,-0.0015,1
4104,0.0045,0.0015,-0.0075,-0.0008,1
4105,0.0037,0.0015,-0.0046,0.0007,1
4106,0.0015,0.0015,0.0007,0.0015,1
4107,-0.0008,-0.0008,0.0067,0.0022,1
4108,-0.0008,-0.0015,0.0067,0.0015,1
4109,-0.0023,-0.0008,0.0127,0,1
4110,-0.003,-0.0015,0.0157,0,1
4111,-0.0046,-0.003,0.021,0.003,1
4112,-0.0105,-0.0053,0.024,0.0037,1
4113,-0.0105,-0.0038,0.0157,0.0022,1
4114,-0.0053,-0.003,0.0067,0.0015,1
4115,-0.003,-0.0046,-0.0023,-0.0008,1
4116,0.003,-0.0015,-0.0098,-0.0008,1
4117,0.0082,0.003,-0.0188,-0.0008,1
4118,0.0105,0.0052,-0.0225,-0.0008,1
4119,0.0127,0.0045,-0.0195,-0.0008,1
4120,0.0082,0.0045,-0.0091,0.0007,1
4121,0.003,0.0037,-0.0008,0.0022,1
4122,0.0007,0.003,-0.0023,0.0015,1
4123,-0.0023,0.0015,0.0015,0.003,1
4124,-0.0053,-0.0008,0.0052,0.003,1
4125,-0.006,0,0.0097,0.0007,1
4126,-0.0068,-0.0015,0.0105,-0.0008,1
4127,-0.0075,-0.0038,0.0127,0.0007,1
4128,-0.0091,-0.006,0.0225,0.003,1
4129,-0.0105,-0.0053,0.0195,0.0015,1
4130,-0.0083,-0.0038,0.0105,-0.0015,1
4131,-0.0038,-0.003,0.0022,-0.003,1
4132,-0.0008,0,-0.0053,-0.003,1
4133,0.0037,0.0007,-0.0128,-0.0038,1
4134,0.0105,0.003,-0.021,-0.0046,1
4135,0.0127,0.0067,-0.0233,-0.0053,1
4136,0.0127,0.0052,-0.0203,-0.0046,1
4137,0.0097,0.0045,-0.0113,-0.0038,1
4138,0.0052,0.0015,-0.0038,-0.003,1
4139,0.0022,-0.0008,-0.0015,-0.0023,1
4140,-0.0008,0,0.003,0,1
4141,-0.0008,-0.0008,0.0052,0.0007,1
4142,-0.0023,-0.0015,0.0067,0.0015,1
4143,-0.003,-0.0015,0.0105,0.0015,1
4144,-0.0038,-0.0015,0.0172,0.0007,1
4145,-0.0075,-0.0046,0.0232,0.0015,1
4146,-0.0091,-0.003,0.018,0.0015,1
4147,-0.0053,-0.0008,0.0082,0,1
4148,-0.0015,0.0015,-0.0015,-0.0015,1
4149,0.0007,0.0022,-0.0091,-0.003,1
4150,0.006,0.0015,-0.0188,-0.0038,1
4151,0.0097,0.0045,-0.0248,-0.0046,1
4152,0.0127,0.0037,-0.024,-0.0038,1
4153,0.0105,0.0022,-0.0165,-0.003,1
4154,0.0052,-0.0008,-0.0091,-0.0015,1
4155,0.003,-0.003,-0.003,-0.0015,1
4156,0.0007,-0.0023,0.0022,0,1
4157,-0.0008,-0.0023,0.0045,0.0022,1
4158,-0.0008,-0.0008,0.009,0.0007,1
4159,-0.0008,0.0007,0.0112,0.0015,1
4160,-0.003,-0.0008,0.0157,0.0045,1
4161,-0.0075,-0.0015,0.0202,0.0052,1
4162,-0.0098,-0.003,0.0202,0.0045,1
4163,-0.0075,-0.0038,0.0142,0.0022,1
4164,-0.0075,-0.0023,0.0067,0.0007,1
4165,-0.003,0.0007,-0.003,-0.003,1
4166,0.0007,0.0015,-0.0113,-0.003,1
4167,0.0037,0.0045,-0.0195,-0.0053,1
4168,0.009,0.0045,-0.0256,-0.0068,1
4169,0.0112,0.0045,-0.0225,-0.0046,1
4170,0.009,0.0022,-0.0128,0,1
4171,0.0045,0.0015,-0.0038,0.0007,1
4172,-0.0008,0.0022,-0.0023,0,1
4173,-0.0038,-0.0015,0.0007,0.0022,1
4174,-0.0053,-0.003,0.0045,0.003,1
4175,-0.0038,-0.0046,0.0067,0.0045,1
4176,-0.0053,-0.0046,0.0067,0.003,1
4177,-0.0053,-0.003,0.012,0.003,1
4178,-0.0091,-0.0046,0.0202,0.0052,1
4179,-0.0128,-0.003,0.0172,0.0022,1
4180,-0.0083,-0.0023,0.0105,0.0007,1
4181,-0.0015,-0.0015,0.0045,-0.0008,1
4182,0.0007,-0.0015,-0.0023,-0.0038,1
4183,0.006,0,-0.012,-0.0023,1
4184,0.0105,0.0015,-0.0181,-0.0053,1
4185,0.015,0.0015,-0.021,-0.0053,1
4186,0.0157,0.0015,-0.0181,-0.0023,1
4187,0.012,-0.0008,-0.006,-0.0008,1
4188,0.0052,-0.0015,-0.0008,-0.0008,1
4189,0.0022,-0.0015,0.0007,-0.003,1
4190,0.0007,-0.0015,0.0045,-0.0023,1
4191,-0.0023,-0.0015,0.0075,-0.0008,1
4192,-0.003,-0.0023,0.0067,-0.0008,1
4193,-0.003,-0.0023,0.009,-0.0015,1
4194,-0.0046,-0.0023,0.0157,-0.0008,1
4195,-0.006,-0.003,0.0195,0.0022,1
4196,-0.0068,-0.0015,0.0157,0.0015,1
4197,-0.003,-0.0015,0.0067,0,1
4198,0.0015,-0.0008,0.0015,0.0007,1
4199,0.0037,0.0015,-0.0068,-0.0008,1
4200,0.006,0.0022,-0.0158,-0.003,1
4201,0.0105,0.0007,-0.0203,-0.0023,1
4202,0.0112,0.0015,-0.0203,-0.003,1
4203,0.0097,0.003,-0.0128,-0.0015,1
4204,0.0052,0.003,-0.006,-0.0008,1
4205,0.0007,0.0015,-0.0023,-0.0008,1
4206,0,0.0007,0.0015,0.0007,1
4207,-0.0015,0,0.0045,0.0007,1
4208,-0.0046,-0.0015,0.0075,0.0015,1
4209,-0.0038,0.0015,0.0105,0.003,1
4210,-0.0053,0.0015,0.0142,0.0052,1
4211,-0.0068,-0.0015,0.0202,0.0045,1
4212,-0.0083,-0.0023,0.0202,0.0045,1
4213,-0.0083,-0.0038,0.0127,0.0045,1
4214,-0.003,0.0007,0.0067,0.003,1
4215,0.0007,0.0045,-0.0023,-0.0008,1
4216,0.0037,0.003,-0.012,-0.003,1
4217,0.0082,0.0015,-0.0203,-0.0046,1
4218,0.0105,0.0007,-0.0263,-0.0068,1
4219,0.0127,0.0007,-0.021,-0.0046,1
4220,0.0105,0.0007,-0.0128,-0.0015,1
4221,0.0052,0.0015,-0.0075,-0.0008,1
4222,0.003,0.0007,-0.0038,0.0007,1
4223,0.0022,-0.0015,0.0007,0.0015,1
4224,-0.0015,-0.003,0.003,0.0015,1
4225,-0.0023,-0.003,0.0067,-0.0008,1
4226,-0.0053,-0.003,0.0105,0.0015,1
4227,-0.0083,-0.0015,0.0157,0.003,1
4228,-0.0098,-0.003,0.0232,0.0022,1
4229,-0.0128,-0.003,0.021,0.0015,1
4230,-0.0083,-0.003,0.0135,-0.0008,1
4231,-0.003,-0.0008,0.003,-0.0008,1
4232,0.003,0.003,-0.0083,-0.003,1
4233,0.0082,0.0007,-0.0143,-0.003,1
4234,0.0097,0.0022,-0.0233,-0.003,1
4235,0.0142,0.0045,-0.0233,-0.0046,1
4236,0.012,0.0045,-0.0173,-0.003,1
4237,0.0067,0.0007,-0.0091,-0.003,1
4238,0.006,-0.0015,-0.003,-0.0015,1
4239,0.0015,-0.0015,0.0007,0.0015,1
4240,-0.0008,-0.003,0.0037,0.0007,1
4241,-0.0046,-0.0015,0.0067,0.0007,1
4242,-0.0068,-0.0015,0.0082,0.0007,1
4243,-0.0053,-0.0015,0.0105,0.003,1
4244,-0.0068,-0.0008,0.0187,0.0037,1
4245,-0.0105,-0.0038,0.0202,0.0037,1
4246,-0.0105,-0.0038,0.015,0.0015,1
4247,-0.0053,0,0.009,0,1
4248,-0.0015,0,0.0015,-0.0008,1
4249,0.003,0,-0.0053,-0.0015,1
4250,0.0052,0.0007,-0.0181,-0.0046,1
4251,0.0105,0.0015,-0.0225,-0.0053,1
4252,0.0105,0.003,-0.0203,-0.0038,1
4253,0.0075,0.003,-0.0143,-0.0023,1
4254,0.003,0.0007,-0.0053,-0.0015,1
4255,-0.0015,0.0007,-0.0046,0.0007,1
4256,-0.0015,-0.0008,0.0007,-0.0008,1
4257,-0.0038,-0.0015,0.0052,0,1
4258,-0.0038,-0.0015,0.0067,0.0015,1
4259,-0.0053,-0.0046,0.0097,0.0015,1
4260,-0.006,-0.0046,0.012,0.003,1
4261,-0.0083,-0.003,0.0195,0.0015,1
4262,-0.012,-0.0038,0.021,0.0007,1
4263,-0.0091,-0.003,0.0127,-0.0008,1
4264,-0.0053,-0.0015,0.0045,-0.003,1
4265,0,0,-0.0038,-0.0046,1
4266,0.0052,0.0015,-0.0098,-0.0046,1
4267,0.0075,0.0045,-0.0203,-0.0046,1
4268,0.0112,0.0052,-0.0233,-0.0053,1
4269,0.0112,0.0052,-0.0188,-0.0046,1
4270,0.0075,0.0037,-0.0105,-0.0015,1
4271,0.003,0.0015,-0.003,0.0007,1
4272,-0.0008,0.0015,-0.003,0.0015,1
4273,-0.0023,0.0007,-0.0008,0.0015,1
4274,-0.0053,0.0007,0.0007,0.0015,1
4275,-0.0091,0.0007,0.0037,-0.0008,1
4276,-0.0098,-0.0015,0.0045,0.0007,1
4277,-0.0113,-0.0038,0.0082,0.003,1
4278,-0.0135,-0.003,0.0135,0.0037,1
4279,-0.0135,-0.003,0.0127,0.0022,1
4280,-0.0105,-0.0046,0.0082,0.0007,1
4281,-0.0046,-0.003,0.0007,-0.0008,1
4282,0.003,-0.0008,-0.0053,-0.0023,1
4283,0.012,0,-0.0128,-0.0008,1
4284,0.0202,0.0007,-0.0195,-0.0023,1
4285,0.0255,0,-0.0165,-0.0038,1
4286,0.0225,-0.0008,-0.0083,-0.0023,1
4287,0.0172,-0.003,0.003,0,1
4288,0.0112,0,0.0082,0,1
4289,0.0082,-0.0015,0.012,-0.0008,1
4290,0.0052,-0.0038,0.0135,0.0015,1
4291,0.0015,-0.0008,0.0142,0.0007,1
4292,-0.0008,0,0.0172,0.0007,1
4293,-0.0046,0.0015,0.0172,0.0015,1
4294,-0.0083,0.0007,0.0202,0.003,1
4295,-0.0128,0.0007,0.0195,0.0037,1
4296,-0.0128,0.0007,0.012,0.0007,1
4297,-0.0075,0.0007,0.0052,0.0007,1
4298,-0.0046,0.0022,-0.0023,0.0007,1
4299,-0.0023,0.0045,-0.0105,-0.0023,1
4300,0.0007,0.0045,-0.0181,-0.003,1
4301,0.0052,0.0045,-0.0256,-0.0053,1
4302,0.0082,0.003,-0.0263,-0.0053,1
4303,0.0075,0.0007,-0.0181,-0.0023,1
4304,0.003,-0.0008,-0.0105,-0.0008,1
4305,0,-0.0015,-0.0068,0.0007,1
4306,-0.003,-0.0015,-0.0046,-0.0015,1
4307,-0.0038,-0.0008,-0.0046,-0.0015,1
4308,-0.0023,-0.0038,-0.0008,0.0007,1
4309,-0.0023,-0.0038,0.0007,0.0015,1
4310,-0.0023,-0.003,0.0075,0.0015,1
4311,-0.006,-0.0046,0.018,0.0037,1
4312,-0.0068,-0.0023,0.0172,0.003,1
4313,-0.0015,-0.0015,0.009,0.0015,1
4314,0.0007,-0.0008,0.0007,0.0015,1
4315,0.003,0.0007,-0.003,-0.0015,1
4316,0.0052,0.003,-0.0068,-0.003,1
4317,0.0097,0.003,-0.012,-0.0038,1
4318,0.015,0.0045,-0.0135,-0.0023,1
4319,0.0157,0.0052,-0.0113,-0.0015,1
4320,0.0105,0.0007,-0.0075,-0.0015,1
4321,0.0052,0.0022,-0.0038,0,1
4322,0.003,0.0015,-0.0015,-0.003,1
4323,0.0015,0,0.0007,-0.0015,1
4324,-0.0008,-0.0015,0.003,0.0015,1
4325,-0.0038,-0.0008,0.0045,0.0007,1
4326,-0.006,0.0007,0.0097,0.0015,1
4327,-0.0083,-0.0023,0.0127,0.0007,1
4328,-0.0113,-0.0046,0.018,0.0015,1
4329,-0.0113,-0.0046,0.018,0.0015,1
4330,-0.0083,-0.003,0.0075,-0.0008,1
4331,-0.0046,-0.0015,0.0007,-0.003,1
4332,0,-0.0015,-0.0046,-0.0038,1
4333,0.0045,0.0007,-0.015,-0.003,1
4334,0.0082,0.0022,-0.0218,-0.0046,1
4335,0.012,0.003,-0.0233,-0.0046,1
4336,0.0112,0.003,-0.0173,-0.0015,1
